scoring,source,season,last_updated,ranking,player,position,position_rank,team,bye,tier,rank_best,rank_worst,rank_average,rank_stddev,adp_rank,player_id,fantasypros_url
half-ppr,FantasyPros ECR,2026,8/13,149,Hunter Henry,TE,TE17,NE,11,7,123,220,160.10,21.49,137,15561,https://www.fantasypros.com/nfl/players/hunter-henry.php
half-ppr,FantasyPros ECR,2026,8/13,150,Cam Ward,QB,QB24,TEN,9,7,125,240,160.29,24.20,162,24755,https://www.fantasypros.com/nfl/players/cam-ward.php
half-ppr,FantasyPros ECR,2026,8/13,151,Brenton Strange,TE,TE18,JAC,7,7,110,252,155.49,26.47,140,25345,https://www.fantasypros.com/nfl/players/brenton-strange.php
half-ppr,FantasyPros ECR,2026,8/13,152,Chig Okonkwo,TE,TE19,WAS,7,7,109,228,156.94,26.07,148,23982,https://www.fantasypros.com/nfl/players/chigoziem-okonkwo.php
half-ppr,FantasyPros ECR,2026,8/13,153,Deebo Samuel Sr.,WR,WR57,SF,8,7,85,245,140.63,35.40,133,18244,https://www.fantasypros.com/nfl/players/deebo-samuel.php
half-ppr,FantasyPros ECR,2026,8/13,154,Daniel Jones,QB,QB25,IND,13,7,104,314,168.02,38.18,173,18232,https://www.fantasypros.com/nfl/players/daniel-jones.php
half-ppr,FantasyPros ECR,2026,8/13,155,Oronde Gadsden II,TE,TE20,LAC,7,7,95,244,164.95,33.18,130,25997,https://www.fantasypros.com/nfl/players/oronde-gadsden-ii.php
half-ppr,FantasyPros ECR,2026,8/13,156,De'Zhaun Stribling,WR,WR58,SF,8,7,106,288,173.37,41.68,167,28138,https://www.fantasypros.com/nfl/players/dezhaun-stribling.php
half-ppr,FantasyPros ECR,2026,8/13,157,Bryce Young,QB,QB26,CAR,5,8,121,300,182.13,32.16,165,22900,https://www.fantasypros.com/nfl/players/bryce-young.php
half-ppr,FantasyPros ECR,2026,8/13,158,Jonah Coleman,RB,RB54,DEN,10,8,125,318,163.58,32.72,149,27320,https://www.fantasypros.com/nfl/players/jonah-coleman.php
half-ppr,FantasyPros ECR,2026,8/13,159,Denzel Boston,WR,WR59,CLE,11,8,125,310,164.95,30.93,169,27339,https://www.fantasypros.com/nfl/players/denzel-boston.php
half-ppr,FantasyPros ECR,2026,8/13,160,Adonai Mitchell,WR,WR60,NYJ,13,8,128,243,173.70,23.29,227,24357,https://www.fantasypros.com/nfl/players/adonai-mitchell.php
half-ppr,FantasyPros ECR,2026,8/13,161,Jerry Jeudy,WR,WR61,CLE,11,8,124,268,167.74,22.36,201,19201,https://www.fantasypros.com/nfl/players/jerry-jeudy.php
half-ppr,FantasyPros ECR,2026,8/13,162,Dalton Schultz,TE,TE21,HOU,8,8,111,248,184.55,27.74,171,17349,https://www.fantasypros.com/nfl/players/dalton-schultz.php
half-ppr,FantasyPros ECR,2026,8/13,163,Jauan Jennings,WR,WR62,MIN,6,8,95,272,161.71,29.43,164,19590,https://www.fantasypros.com/nfl/players/jauan-jennings.php
half-ppr,FantasyPros ECR,2026,8/13,164,Jalen McMillan,WR,WR63,TB,10,8,130,295,170.44,26.18,180,23179,https://www.fantasypros.com/nfl/players/jalen-mcmillan.php
half-ppr,FantasyPros ECR,2026,8/13,165,Tre Tucker,WR,WR64,LV,13,8,122,294,177.16,27.16,228,25337,https://www.fantasypros.com/nfl/players/tre-tucker.php
half-ppr,FantasyPros ECR,2026,8/13,166,Omar Cooper Jr.,WR,WR65,NYJ,13,8,136,307,172.40,30.27,175,28127,https://www.fantasypros.com/nfl/players/omar-cooper-jr.php
half-ppr,FantasyPros ECR,2026,8/13,167,Braelon Allen,RB,RB55,NYJ,13,8,120,261,173.15,29.74,206,24346,https://www.fantasypros.com/nfl/players/braelon-allen.php
half-ppr,FantasyPros ECR,2026,8/13,168,AJ Barner,TE,TE22,SEA,11,8,136,245,197.70,24.64,177,26335,https://www.fantasypros.com/nfl/players/aj-barner.php
half-ppr,FantasyPros ECR,2026,8/13,169,Jacoby Brissett,QB,QB27,ARI,14,8,127,307,205.99,39.23,222,15642,https://www.fantasypros.com/nfl/players/jacoby-brissett.php
half-ppr,FantasyPros ECR,2026,8/13,170,T.J. Hockenson,TE,TE23,MIN,6,8,138,245,198.81,23.00,174,18290,https://www.fantasypros.com/nfl/players/tj-hockenson.php
half-ppr,FantasyPros ECR,2026,8/13,171,Tre' Harris,WR,WR66,LAC,7,8,142,301,184.69,28.51,229,26215,https://www.fantasypros.com/nfl/players/tre-harris.php
half-ppr,FantasyPros ECR,2026,8/13,172,Sean Tucker,RB,RB56,TB,10,8,137,285,185.17,27.37,225,23679,https://www.fantasypros.com/nfl/players/sean-tucker.php
half-ppr,FantasyPros ECR,2026,8/13,173,Houston Texans,DST,DST1,HOU,8,8,116,311,153.78,19.75,120,8120,https://www.fantasypros.com/nfl/players/houston-defense.php
half-ppr,FantasyPros ECR,2026,8/13,174,Ray Davis,RB,RB57,BUF,7,8,146,259,188.60,26.95,235,26191,https://www.fantasypros.com/nfl/players/ray-davis.php
half-ppr,FantasyPros ECR,2026,8/13,175,Kimani Vidal,RB,RB58,LAC,7,8,131,269,183.55,30.62,234,26355,https://www.fantasypros.com/nfl/players/kimani-vidal.php
half-ppr,FantasyPros ECR,2026,8/13,176,Dontayvion Wicks,WR,WR67,PHI,10,8,133,266,203.44,30.79,264,24354,https://www.fantasypros.com/nfl/players/dontayvion-wicks.php
half-ppr,FantasyPros ECR,2026,8/13,177,Travis Hunter,WR,WR68,JAC,7,8,122,243,175.64,26.25,168,26034,https://www.fantasypros.com/nfl/players/travis-hunter.php
half-ppr,FantasyPros ECR,2026,8/13,178,Ryan Flournoy,WR,WR69,DAL,14,8,141,328,186.49,27.01,258,26398,https://www.fantasypros.com/nfl/players/ryan-flournoy.php
half-ppr,FantasyPros ECR,2026,8/13,179,Emmett Johnson,RB,RB59,KC,5,8,142,306,187.62,37.37,183,28107,https://www.fantasypros.com/nfl/players/emmett-johnson.php
half-ppr,FantasyPros ECR,2026,8/13,180,Emanuel Wilson,RB,RB60,SEA,11,8,134,285,197.44,33.58,256,25885,https://www.fantasypros.com/nfl/players/emanuel-wilson.php
half-ppr,FantasyPros ECR,2026,8/13,181,Denver Broncos,DST,DST2,DEN,10,8,130,313,163.47,19.61,128,8090,https://www.fantasypros.com/nfl/players/denver-defense.php
half-ppr,FantasyPros ECR,2026,8/13,182,MarShawn Lloyd,RB,RB61,GB,11,8,131,317,207.40,49.74,249,23118,https://www.fantasypros.com/nfl/players/marshawn-lloyd.php
half-ppr,FantasyPros ECR,2026,8/13,183,Kayshon Boutte,WR,WR70,NE,11,8,153,245,191.46,22.52,204,22989,https://www.fantasypros.com/nfl/players/kayshon-boutte.php
half-ppr,FantasyPros ECR,2026,8/13,184,Kenyon Sadiq,TE,TE24,NYJ,13,8,143,389,207.86,38.64,152,26055,https://www.fantasypros.com/nfl/players/kenyon-sadiq.php
half-ppr,FantasyPros ECR,2026,8/13,185,Seattle Seahawks,DST,DST3,SEA,11,8,130,317,167.43,19.06,126,8260,https://www.fantasypros.com/nfl/players/seattle-defense.php
half-ppr,FantasyPros ECR,2026,8/13,186,Jalen Nailor,WR,WR71,LV,13,8,125,303,193.44,42.25,186,24177,https://www.fantasypros.com/nfl/players/jalen-nailor.php
half-ppr,FantasyPros ECR,2026,8/13,187,Los Angeles Rams,DST,DST4,LAR,11,8,122,315,167.89,19.67,121,8280,https://www.fantasypros.com/nfl/players/los-angeles-rams-defense.php
half-ppr,FantasyPros ECR,2026,8/13,188,Philadelphia Eagles,DST,DST5,PHI,10,8,129,319,174.97,20.69,142,8230,https://www.fantasypros.com/nfl/players/philadelphia-defense.php
half-ppr,FantasyPros ECR,2026,8/13,189,Terrance Ferguson,TE,TE25,LAR,11,8,130,280,211.04,31.00,184,23091,https://www.fantasypros.com/nfl/players/terrance-ferguson.php
half-ppr,FantasyPros ECR,2026,8/13,190,Nicholas Singleton,RB,RB62,TEN,9,8,134,319,205.72,36.44,217,24343,https://www.fantasypros.com/nfl/players/nick-singleton.php
half-ppr,FantasyPros ECR,2026,8/13,191,Malik Washington,WR,WR72,MIA,6,8,136,299,205.92,40.63,250,26314,https://www.fantasypros.com/nfl/players/malik-washington.php
half-ppr,FantasyPros ECR,2026,8/13,192,Jacksonville Jaguars,DST,DST6,JAC,7,8,145,343,191.08,28.68,192,8140,https://www.fantasypros.com/nfl/players/jacksonville-defense.php
half-ppr,FantasyPros ECR,2026,8/13,193,Pat Bryant,WR,WR73,DEN,10,8,152,282,208.80,28.71,270,27211,https://www.fantasypros.com/nfl/players/pat-bryant.php
half-ppr,FantasyPros ECR,2026,8/13,194,New England Patriots,DST,DST7,NE,11,8,162,368,187.61,27.97,163,8180,https://www.fantasypros.com/nfl/players/new-england-defense.php
half-ppr,FantasyPros ECR,2026,8/13,195,Gunnar Helm,TE,TE26,TEN,9,8,152,272,220.75,26.63,213,27109,https://www.fantasypros.com/nfl/players/gunnar-helm.php
half-ppr,FantasyPros ECR,2026,8/13,196,James Conner,RB,RB63,ARI,14,8,112,312,189.22,40.14,179,16447,https://www.fantasypros.com/nfl/players/james-conner.php
half-ppr,FantasyPros ECR,2026,8/13,197,Pittsburgh Steelers,DST,DST8,PIT,9,8,147,337,189.76,25.37,195,8240,https://www.fantasypros.com/nfl/players/pittsburgh-defense.php
half-ppr,FantasyPros ECR,2026,8/13,198,Geno Smith,QB,QB28,NYJ,13,8,151,316,239.26,34.89,252,11687,https://www.fantasypros.com/nfl/players/geno-smith.php
half-ppr,FantasyPros ECR,2026,8/13,199,Los Angeles Chargers,DST,DST9,LAC,7,8,161,329,192.17,21.92,200,8250,https://www.fantasypros.com/nfl/players/los-angeles-chargers-defense.php
half-ppr,FantasyPros ECR,2026,8/13,200,Brandon Aubrey,K,K1,DAL,14,9,113,310,184.39,18.01,122,26068,https://www.fantasypros.com/nfl/players/brandon-aubrey.php
half-ppr,FantasyPros ECR,2026,8/13,201,Mike Washington Jr.,RB,RB64,LV,13,9,145,300,193.33,30.84,182,28108,https://www.fantasypros.com/nfl/players/mike-washington-jr.php
half-ppr,FantasyPros ECR,2026,8/13,202,Minnesota Vikings,DST,DST10,MIN,6,9,146,325,186.17,21.35,185,8170,https://www.fantasypros.com/nfl/players/minnesota-defense.php
half-ppr,FantasyPros ECR,2026,8/13,203,Isaac TeSlaa,WR,WR74,DET,6,9,155,286,204.31,25.98,188,27446,https://www.fantasypros.com/nfl/players/isaac-teslaa.php
half-ppr,FantasyPros ECR,2026,8/13,204,Calvin Ridley,WR,WR75,TEN,9,9,139,318,205.65,32.57,221,17258,https://www.fantasypros.com/nfl/players/calvin-ridley.php
half-ppr,FantasyPros ECR,2026,8/13,205,Rashod Bateman,WR,WR76,BAL,13,9,164,295,215.22,24.36,290,19794,https://www.fantasypros.com/nfl/players/rashod-bateman.php
half-ppr,FantasyPros ECR,2026,8/13,206,Baltimore Ravens,DST,DST11,BAL,13,9,156,331,199.66,23.54,190,8020,https://www.fantasypros.com/nfl/players/baltimore-defense.php
half-ppr,FantasyPros ECR,2026,8/13,207,Jaylin Noel,WR,WR77,HOU,8,9,148,280,208.49,30.37,276,27122,https://www.fantasypros.com/nfl/players/jaylin-noel.php
half-ppr,FantasyPros ECR,2026,8/13,208,Troy Franklin,WR,WR78,DEN,10,9,135,302,201.58,35.31,273,23092,https://www.fantasypros.com/nfl/players/troy-franklin.php
half-ppr,FantasyPros ECR,2026,8/13,209,Kansas City Chiefs,DST,DST12,KC,5,9,181,349,215.10,27.54,220,8150,https://www.fantasypros.com/nfl/players/kansas-city-defense.php
half-ppr,FantasyPros ECR,2026,8/13,210,Jaydon Blue,RB,RB65,DAL,14,9,132,312,215.95,43.81,236,24344,https://www.fantasypros.com/nfl/players/jaydon-blue.php
half-ppr,FantasyPros ECR,2026,8/13,211,Cade Otton,TE,TE27,TB,10,9,168,288,240.03,22.81,219,23181,https://www.fantasypros.com/nfl/players/cade-otton.php
half-ppr,FantasyPros ECR,2026,8/13,212,Ka'imi Fairbairn,K,K2,HOU,8,9,144,312,191.16,16.36,153,15756,https://www.fantasypros.com/nfl/players/kaimi-fairbairn.php
half-ppr,FantasyPros ECR,2026,8/13,213,Pat Freiermuth,TE,TE28,PIT,9,9,149,299,233.11,26.41,202,20163,https://www.fantasypros.com/nfl/players/pat-freiermuth.php
half-ppr,FantasyPros ECR,2026,8/13,214,Green Bay Packers,DST,DST13,GB,11,9,150,351,201.65,32.00,205,8110,https://www.fantasypros.com/nfl/players/green-bay-defense.php
half-ppr,FantasyPros ECR,2026,8/13,215,Cameron Dicker,K,K3,LAC,7,9,143,314,193.62,17.49,151,23901,https://www.fantasypros.com/nfl/players/cameron-dicker.php
half-ppr,FantasyPros ECR,2026,8/13,216,Kaytron Allen,RB,RB66,WAS,7,9,147,325,212.22,36.77,233,24362,https://www.fantasypros.com/nfl/players/kaytron-allen.php
half-ppr,FantasyPros ECR,2026,8/13,217,Cam Little,K,K4,JAC,7,9,142,318,197.77,19.23,176,26475,https://www.fantasypros.com/nfl/players/cam-little.php
half-ppr,FantasyPros ECR,2026,8/13,218,Darnell Mooney,WR,WR79,NYG,8,9,148,274,206.80,20.57,259,19810,https://www.fantasypros.com/nfl/players/darnell-mooney.php
half-ppr,FantasyPros ECR,2026,8/13,219,Aaron Rodgers,QB,QB29,PIT,9,9,123,327,232.97,42.41,189,9001,https://www.fantasypros.com/nfl/players/aaron-rodgers.php
half-ppr,FantasyPros ECR,2026,8/13,220,Jason Myers,K,K5,SEA,11,9,155,316,200.15,17.48,158,14003,https://www.fantasypros.com/nfl/players/jason-myers.php
half-ppr,FantasyPros ECR,2026,8/13,221,Cooper Kupp,WR,WR80,SEA,11,9,164,304,228.77,30.31,267,16433,https://www.fantasypros.com/nfl/players/cooper-kupp.php
half-ppr,FantasyPros ECR,2026,8/13,222,Tank Dell,WR,WR81,HOU,8,9,149,281,216.24,27.55,226,25361,https://www.fantasypros.com/nfl/players/nathaniel-dell.php
half-ppr,FantasyPros ECR,2026,8/13,223,Tyler Loop,K,K6,BAL,13,9,165,322,209.69,18.61,196,27534,https://www.fantasypros.com/nfl/players/tyler-loop.php
half-ppr,FantasyPros ECR,2026,8/13,224,Eddy Pineiro,K,K7,SF,8,9,166,320,209.89,17.26,198,17575,https://www.fantasypros.com/nfl/players/eddy-pineiro.php
half-ppr,FantasyPros ECR,2026,8/13,225,Detroit Lions,DST,DST14,DET,6,9,176,340,222.91,29.91,207,8100,https://www.fantasypros.com/nfl/players/detroit-defense.php
half-ppr,FantasyPros ECR,2026,8/13,226,Oscar Delp,TE,TE29,NO,8,9,209,371,291.57,40.71,,25430,https://www.fantasypros.com/nfl/players/oscar-delp.php
half-ppr,FantasyPros ECR,2026,8/13,227,Jaylen Wright,RB,RB67,MIA,6,9,150,301,218.26,27.83,241,25987,https://www.fantasypros.com/nfl/players/jaylen-wright.php
half-ppr,FantasyPros ECR,2026,8/13,228,Jake Bates,K,K8,DET,6,9,148,328,227.40,20.67,193,26075,https://www.fantasypros.com/nfl/players/jake-bates.php
half-ppr,FantasyPros ECR,2026,8/13,229,Fernando Mendoza,QB,QB30,LV,13,9,173,334,259.86,37.45,172,28013,https://www.fantasypros.com/nfl/players/fernando-mendoza.php
half-ppr,FantasyPros ECR,2026,8/13,230,Ollie Gordon II,RB,RB68,MIA,6,9,159,283,228.95,24.32,329,25984,https://www.fantasypros.com/nfl/players/ollie-gordon.php
half-ppr,FantasyPros ECR,2026,8/13,231,Buffalo Bills,DST,DST15,BUF,7,9,186,354,229.21,30.38,218,8030,https://www.fantasypros.com/nfl/players/buffalo-defense.php
half-ppr,FantasyPros ECR,2026,8/13,232,Evan Engram,TE,TE30,DEN,10,9,187,304,254.53,22.34,287,16411,https://www.fantasypros.com/nfl/players/evan-engram.php
half-ppr,FantasyPros ECR,2026,8/13,233,David Njoku,TE,TE31,LAC,7,9,179,293,241.63,20.92,166,16399,https://www.fantasypros.com/nfl/players/david-njoku.php
half-ppr,FantasyPros ECR,2026,8/13,234,Colby Parkinson,TE,TE32,LAR,11,9,189,352,250.69,23.96,244,19372,https://www.fantasypros.com/nfl/players/colby-parkinson.php
half-ppr,FantasyPros ECR,2026,8/13,235,Cairo Santos,K,K9,CHI,10,9,164,326,219.90,20.16,224,13731,https://www.fantasypros.com/nfl/players/cairo-santos.php
half-ppr,FantasyPros ECR,2026,8/13,236,George Holani,RB,RB69,SEA,11,9,156,318,238.00,42.84,262,22915,https://www.fantasypros.com/nfl/players/george-holani.php
half-ppr,FantasyPros ECR,2026,8/13,237,Zachariah Branch,WR,WR82,ATL,11,9,160,291,231.34,32.94,232,25419,https://www.fantasypros.com/nfl/players/zachariah-branch.php
half-ppr,FantasyPros ECR,2026,8/13,238,Harrison Mevis,K,K10,LAR,11,9,167,332,233.73,24.33,187,26638,https://www.fantasypros.com/nfl/players/harrison-mevis.php
half-ppr,FantasyPros ECR,2026,8/13,239,Chase McLaughlin,K,K11,TB,10,9,188,334,227.05,22.10,215,19058,https://www.fantasypros.com/nfl/players/chase-mclaughlin.php
half-ppr,FantasyPros ECR,2026,8/13,240,Andy Borregales,K,K12,NE,11,9,178,330,221.44,21.01,194,27291,https://www.fantasypros.com/nfl/players/andres-borregales.php
half-ppr,FantasyPros ECR,2026,8/13,241,Tua Tagovailoa,QB,QB31,ATL,11,9,131,334,269.23,37.13,248,19198,https://www.fantasypros.com/nfl/players/tua-tagovailoa.php
half-ppr,FantasyPros ECR,2026,8/13,242,Keon Coleman,WR,WR83,BUF,7,9,179,330,246.95,31.59,291,26019,https://www.fantasypros.com/nfl/players/keon-coleman.php
half-ppr,FantasyPros ECR,2026,8/13,243,Chimere Dike,WR,WR84,TEN,9,9,158,329,230.88,38.47,288,27315,https://www.fantasypros.com/nfl/players/chimere-dike.php
half-ppr,FantasyPros ECR,2026,8/13,244,Elic Ayomanor,WR,WR85,TEN,9,9,172,346,239.41,36.94,317,27059,https://www.fantasypros.com/nfl/players/elic-ayomanor.php
half-ppr,FantasyPros ECR,2026,8/13,245,Evan McPherson,K,K13,CIN,6,9,149,324,214.16,21.10,231,23297,https://www.fantasypros.com/nfl/players/evan-mcpherson.php
half-ppr,FantasyPros ECR,2026,8/13,246,Tory Horton,WR,WR86,SEA,11,9,196,315,251.18,24.55,274,26022,https://www.fantasypros.com/nfl/players/tory-horton.php
half-ppr,FantasyPros ECR,2026,8/13,247,Jordan James,RB,RB70,SF,8,9,155,392,252.30,42.68,266,27310,https://www.fantasypros.com/nfl/players/jordan-james.php
half-ppr,FantasyPros ECR,2026,8/13,248,Justice Hill,RB,RB71,BAL,13,9,142,310,240.38,40.40,245,18256,https://www.fantasypros.com/nfl/players/justice-hill.php
half-ppr,FantasyPros ECR,2026,8/13,249,Harrison Butker,K,K14,KC,5,9,197,338,243.46,25.72,199,16712,https://www.fantasypros.com/nfl/players/harrison-butker.php
half-ppr,FantasyPros ECR,2026,8/13,250,Isaiah Davis,RB,RB72,NYJ,13,9,162,318,244.67,32.76,343,25977,https://www.fantasypros.com/nfl/players/isaiah-davis.php
half-ppr,FantasyPros ECR,2026,8/13,251,Tyquan Thornton,WR,WR87,KC,5,9,169,340,261.11,37.00,,22913,https://www.fantasypros.com/nfl/players/tyquan-thornton.php
half-ppr,FantasyPros ECR,2026,8/13,252,Cleveland Browns,DST,DST16,CLE,11,9,160,339,211.06,32.66,239,8070,https://www.fantasypros.com/nfl/players/cleveland-defense.php
half-ppr,FantasyPros ECR,2026,8/13,253,Chris Brooks,RB,RB73,GB,11,9,176,319,257.67,29.48,334,25823,https://www.fantasypros.com/nfl/players/christopher-brooks.php
half-ppr,FantasyPros ECR,2026,8/13,254,Antonio Williams,WR,WR88,WAS,7,9,141,333,217.40,39.58,230,25418,https://www.fantasypros.com/nfl/players/antonio-williams-wr.php
half-ppr,FantasyPros ECR,2026,8/13,255,Demond Claiborne,RB,RB74,MIN,6,9,143,329,236.46,36.10,240,28084,https://www.fantasypros.com/nfl/players/demond-claiborne.php
half-ppr,FantasyPros ECR,2026,8/13,256,Chris Boswell,K,K15,PIT,9,9,187,336,241.29,20.29,212,13029,https://www.fantasypros.com/nfl/players/chris-boswell.php
half-ppr,FantasyPros ECR,2026,8/13,257,Germie Bernard,WR,WR89,PIT,9,9,166,302,233.30,30.37,280,26039,https://www.fantasypros.com/nfl/players/germie-bernard.php
half-ppr,FantasyPros ECR,2026,8/13,258,Jack Bech,WR,WR90,LV,13,9,176,344,252.96,29.23,303,27224,https://www.fantasypros.com/nfl/players/jack-bech.php
half-ppr,FantasyPros ECR,2026,8/13,259,Samaje Perine,RB,RB75,CIN,6,9,156,319,262.82,36.14,300,16423,https://www.fantasypros.com/nfl/players/samaje-perine.php
half-ppr,FantasyPros ECR,2026,8/13,260,DJ Giddens,RB,RB76,IND,13,9,185,370,264.46,27.48,338,27097,https://www.fantasypros.com/nfl/players/dj-giddens.php
half-ppr,FantasyPros ECR,2026,8/13,261,Christian Kirk,WR,WR91,SF,8,9,182,327,256.31,29.27,272,17268,https://www.fantasypros.com/nfl/players/christian-kirk.php
half-ppr,FantasyPros ECR,2026,8/13,262,Darius Slayton,WR,WR92,NYG,8,9,177,373,265.28,33.08,,18706,https://www.fantasypros.com/nfl/players/darius-slayton.php
half-ppr,FantasyPros ECR,2026,8/13,263,Wil Lutz,K,K16,DEN,10,9,193,342,268.68,32.01,211,16026,https://www.fantasypros.com/nfl/players/wil-lutz.php
half-ppr,FantasyPros ECR,2026,8/13,264,Malachi Fields,WR,WR93,NYG,8,9,190,395,260.61,33.83,246,27994,https://www.fantasypros.com/nfl/players/malachi-fields.php
half-ppr,FantasyPros ECR,2026,8/13,265,Eli Stowers,TE,TE33,PHI,10,10,185,376,263.30,32.33,238,23144,https://www.fantasypros.com/nfl/players/eli-stowers.php
half-ppr,FantasyPros ECR,2026,8/13,266,Elijah Sarratt,WR,WR94,BAL,13,10,197,343,255.49,25.67,295,27463,https://www.fantasypros.com/nfl/players/elijah-sarratt.php
half-ppr,FantasyPros ECR,2026,8/13,267,Greg Dulcich,TE,TE34,MIA,6,10,129,287,187.93,36.02,214,23153,https://www.fantasypros.com/nfl/players/greg-dulcich.php
half-ppr,FantasyPros ECR,2026,8/13,268,Malik Davis,RB,RB77,DAL,14,10,178,333,257.10,30.08,,24205,https://www.fantasypros.com/nfl/players/malik-davis.php
half-ppr,FantasyPros ECR,2026,8/13,269,Devaughn Vele,WR,WR95,NO,8,10,208,341,275.29,25.26,302,26409,https://www.fantasypros.com/nfl/players/devaughn-vele.php
half-ppr,FantasyPros ECR,2026,8/13,270,Ty Johnson,RB,RB78,BUF,7,10,168,357,250.97,32.45,263,18406,https://www.fantasypros.com/nfl/players/ty-johnson.php
half-ppr,FantasyPros ECR,2026,8/13,271,Marvin Mims Jr.,WR,WR96,DEN,10,10,196,367,262.82,27.97,282,23080,https://www.fantasypros.com/nfl/players/marvin-mims.php
half-ppr,FantasyPros ECR,2026,8/13,272,Chris Bell,WR,WR97,MIA,6,10,162,366,255.06,37.17,297,26038,https://www.fantasypros.com/nfl/players/chris-bell.php
half-ppr,FantasyPros ECR,2026,8/13,273,LeQuint Allen Jr.,RB,RB79,JAC,7,10,195,328,274.78,26.19,296,27285,https://www.fantasypros.com/nfl/players/lequint-allen-jr.php
half-ppr,FantasyPros ECR,2026,8/13,274,Kirk Cousins,QB,QB32,LV,13,10,204,338,291.42,28.58,257,11177,https://www.fantasypros.com/nfl/players/kirk-cousins.php
half-ppr,FantasyPros ECR,2026,8/13,275,Michael Penix Jr.,QB,QB33,ATL,11,10,233,337,291.69,23.11,253,22973,https://www.fantasypros.com/nfl/players/michael-penix-jr.php
half-ppr,FantasyPros ECR,2026,8/13,276,Mason Taylor,TE,TE35,NYJ,13,10,207,355,268.59,28.00,292,26005,https://www.fantasypros.com/nfl/players/mason-taylor.php
half-ppr,FantasyPros ECR,2026,8/13,277,Xavier Legette,WR,WR98,CAR,5,10,201,358,263.97,32.12,327,26136,https://www.fantasypros.com/nfl/players/xavier-legette.php
half-ppr,FantasyPros ECR,2026,8/13,278,Kaelon Black,RB,RB80,SF,8,10,154,321,246.82,49.50,261,28401,https://www.fantasypros.com/nfl/players/kaelon-black.php
half-ppr,FantasyPros ECR,2026,8/13,279,Trey Benson,RB,RB81,ARI,14,10,143,342,252.42,48.39,260,25388,https://www.fantasypros.com/nfl/players/trey-benson.php
half-ppr,FantasyPros ECR,2026,8/13,280,Will Reichard,K,K17,MIN,6,10,195,340,255.69,32.26,216,26341,https://www.fantasypros.com/nfl/players/will-reichard.php
half-ppr,FantasyPros ECR,2026,8/13,281,Shedeur Sanders,QB,QB34,CLE,11,10,197,328,290.55,31.15,254,25968,https://www.fantasypros.com/nfl/players/shedeur-sanders.php
half-ppr,FantasyPros ECR,2026,8/13,282,San Francisco 49ers,DST,DST17,SF,8,10,203,361,258.94,30.91,208,8270,https://www.fantasypros.com/nfl/players/san-francisco-defense.php
half-ppr,FantasyPros ECR,2026,8/13,283,Atlanta Falcons,DST,DST18,ATL,11,10,189,355,261.97,36.27,242,8010,https://www.fantasypros.com/nfl/players/atlanta-defense.php
half-ppr,FantasyPros ECR,2026,8/13,284,Ted Hurst III,WR,WR99,TB,10,10,177,322,246.95,31.53,277,28130,https://www.fantasypros.com/nfl/players/ted-hurst.php
half-ppr,FantasyPros ECR,2026,8/13,285,Deshaun Watson,QB,QB35,CLE,11,10,238,347,292.61,25.17,269,16398,https://www.fantasypros.com/nfl/players/deshaun-watson.php
half-ppr,FantasyPros ECR,2026,8/13,286,Emari Demercado,RB,RB82,KC,5,10,156,357,280.17,34.06,342,25654,https://www.fantasypros.com/nfl/players/emari-demercado.php
half-ppr,FantasyPros ECR,2026,8/13,287,Theo Johnson,TE,TE36,NYG,8,10,191,356,267.68,29.81,243,23104,https://www.fantasypros.com/nfl/players/theo-johnson.php
half-ppr,FantasyPros ECR,2026,8/13,288,Devin Neal,RB,RB83,NO,8,10,175,359,254.20,34.67,326,23682,https://www.fantasypros.com/nfl/players/devin-neal.php
half-ppr,FantasyPros ECR,2026,8/13,289,Keenan Allen,WR,WR100,LAC,7,10,171,381,269.72,33.41,283,11616,https://www.fantasypros.com/nfl/players/keenan-allen.php
half-ppr,FantasyPros ECR,2026,8/13,290,Devin Singletary,RB,RB84,NYG,8,10,159,364,280.24,30.24,281,18280,https://www.fantasypros.com/nfl/players/devin-singletary.php
half-ppr,FantasyPros ECR,2026,8/13,291,Kaleb Johnson,RB,RB85,PIT,9,10,158,336,261.68,33.64,268,27165,https://www.fantasypros.com/nfl/players/kaleb-johnson-rb.php
half-ppr,FantasyPros ECR,2026,8/13,292,Hollywood Brown,WR,WR101,PHI,10,10,230,349,283.34,21.99,298,18226,https://www.fantasypros.com/nfl/players/marquise-brown.php
half-ppr,FantasyPros ECR,2026,8/13,293,Ja'Kobi Lane,WR,WR102,BAL,13,10,161,311,244.46,43.19,209,27337,https://www.fantasypros.com/nfl/players/jakobi-lane.php
half-ppr,FantasyPros ECR,2026,8/13,294,Brashard Smith,RB,RB86,KC,5,10,245,376,283.73,24.61,284,27259,https://www.fantasypros.com/nfl/players/brashard-smith.php
half-ppr,FantasyPros ECR,2026,8/13,295,Kendre Miller,RB,RB87,NO,8,10,165,388,271.78,40.66,278,24360,https://www.fantasypros.com/nfl/players/kendre-miller.php
half-ppr,FantasyPros ECR,2026,8/13,296,Mack Hollins,WR,WR103,NE,11,10,206,384,275.45,36.73,,16489,https://www.fantasypros.com/nfl/players/mack-hollins.php
half-ppr,FantasyPros ECR,2026,8/13,297,Jerome Ford,RB,RB88,WAS,7,10,230,477,287.66,32.98,336,22921,https://www.fantasypros.com/nfl/players/jerome-ford.php
